county,income,population,households,date,case_sum,death_sum,apple_avg,retail_avg,grocery_avg,parks_avg,transit_avg,work_avg,res_avg,cases,deaths
DaneWI,61721,496762,206982,5/8/20,31,1,79.11428571,-50.85714286,-14.85714286,87.71428571,-48.42857143,-51,20.42857143,8,0
DaneWI,61721,496762,206982,5/9/20,29,1,80.77571429,-50,-13.28571429,91.57142857,-47.57142857,-50.85714286,20.14285714,10,0
DaneWI,61721,496762,206982,5/10/20,26,0,82.04571429,-49.28571429,-11.28571429,90.14285714,-47.42857143,-50.57142857,21,7,0
DaneWI,61721,496762,206982,5/11/20,21,0,84.47571429,-48,-8.714285714,112.2857143,-46.28571429,-50.14285714,20.42857143,2,0
DaneWI,61721,496762,206982,5/12/20,19,0,85.55571429,-47.85714286,-8,114.5714286,-46.57142857,-49.85714286,20.28571429,3,0
DaneWI,61721,496762,206982,5/13/20,25,0,86.39,-47.71428571,-7.142857143,106.5714286,-47.42857143,-49.57142857,20.28571429,13,0
DaneWI,61721,496762,206982,5/14/20,32,0,87.37428571,-47.42857143,-5.428571429,100.7142857,-47.57142857,-49.28571429,20.28571429,4,0
DaneWI,61721,496762,206982,5/15/20,36,0,85.91428571,-48.28571429,-6,71.28571429,-48.85714286,-49.28571429,20.57142857,13,3
DaneWI,61721,496762,206982,5/16/20,33,0,92.12115325,-48.71428571,-6.285714286,70.57142857,-49.28571429,-49,20.42857143,12,0
DaneWI,61721,496762,206982,5/17/20,34,0,98.27087792,-48.42857143,-6.428571429,86.57142857,-48.71428571,-48.71428571,20.14285714,18,0
DaneWI,61721,496762,206982,5/18/20,45,0,99.35516364,-48.28571429,-6.857142857,82.71428571,-48.28571429,-48.42857143,20.14285714,1,0
DaneWI,61721,496762,206982,5/19/20,47,0,99.68802078,-48.28571429,-7.714285714,71.71428571,-48.57142857,-48.42857143,20.28571429,3,0
DaneWI,61721,496762,206982,5/20/20,52,3,102.2765922,-47.85714286,-8.285714286,87.85714286,-47.42857143,-48.42857143,19.85714286,22,1
DaneWI,61721,496762,206982,5/21/20,54,3,103.9123065,-47.71428571,-9.857142857,92.28571429,-47.28571429,-48.14285714,19.71428571,13,0
DaneWI,61721,496762,206982,5/22/20,65,3,105.3780208,-47.85714286,-11,91,-46.85714286,-47.71428571,20,11,0
DaneWI,61721,496762,206982,5/23/20,64,3,101.2082961,-47.14285714,-10.71428571,84,-47,-47.57142857,20.14285714,7,0
DaneWI,61721,496762,206982,5/24/20,64,3,98.18428571,-47,-10.85714286,71.14285714,-47,-47.42857143,20.14285714,2,0
DaneWI,61721,496762,206982,5/25/20,73,4,100.8071429,-46,-9.714285714,82.71428571,-46.85714286,-47.28571429,19.71428571,8,0
DaneWI,61721,496762,206982,5/26/20,82,4,103.7828571,-45,-8.142857143,93.14285714,-45.57142857,-47,19.14285714,26,0
DaneWI,61721,496762,206982,5/27/20,80,1,105.23,-44.71428571,-7.285714286,87.28571429,-45.42857143,-46.85714286,19,22,1
DaneWI,61721,496762,206982,5/28/20,75,1,104.33,-45,-7.714285714,75.71428571,-46.57142857,-46.42857143,19.14285714,27,0
DaneWI,61721,496762,206982,5/29/20,59,1,107.6557143,-42.85714286,-4.571428571,110.1428571,-45,-45.85714286,18,26,0
DaneWI,61721,496762,206982,5/30/20,66,1,107.9228571,-42.71428571,-3.857142857,135.5714286,-45,-49.85714286,18,20,2
DaneWI,61721,496762,206982,5/31/20,89,1,109.88,-41.28571429,-3,142.4285714,-44.85714286,-49.28571429,17.57142857,5,0
DaneWI,61721,496762,206982,6/1/20,89,1,110.57,-40.28571429,-2.571428571,133.1428571,-45.14285714,-48.71428571,17.42857143,5,0
DaneWI,61721,496762,206982,6/2/20,103,1,110.1614286,-40,-3.571428571,115.8571429,-46.85714286,-48.14285714,17.71428571,24,0
DaneWI,61721,496762,206982,6/3/20,118,1,111.8342857,-38.85714286,-3.428571429,116,-46.71428571,-47.14285714,17.42857143,14,0
DaneWI,61721,496762,206982,6/4/20,131,3,116.2357143,-36.57142857,-1.571428571,131.7142857,-43.57142857,-44.57142857,16.71428571,16,0
DaneWI,61721,496762,206982,6/5/20,134,3,117.1742857,-35.42857143,-1.714285714,131.1428571,-42,-42,16.71428571,11,0
DaneWI,61721,496762,206982,6/6/20,131,3,120.9042857,-33.28571429,-0.857142857,117.4285714,-40.57142857,-37,15.85714286,14,0
DaneWI,61721,496762,206982,6/7/20,129,3,123.2128571,-32.85714286,-0.142857143,119.1428571,-40.42857143,-36.71428571,15.71428571,29,0
DaneWI,61721,496762,206982,6/8/20,121,2,124.1771429,-32.57142857,0.285714286,119.5714286,-40.14285714,-36.42857143,15.57142857,13,0
DaneWI,61721,496762,206982,6/9/20,110,2,128.4071429,-31.14285714,2.142857143,139.4285714,-37.85714286,-36,14.85714286,15,1
DaneWI,61721,496762,206982,6/10/20,95,2,129.6085714,-30.57142857,2.714285714,139.7142857,-36.85714286,-35.71428571,14.57142857,13,0
DaneWI,61721,496762,206982,6/11/20,89,0,130.3014286,-30.57142857,3,141.7142857,-35.85714286,-35.71428571,14.42857143,12,0
DaneWI,61721,496762,206982,6/12/20,113,0,132.0757143,-30,3.285714286,141.5714286,-35,-36.14285714,14.28571429,34,0
DaneWI,61721,496762,206982,6/13/20,121,0,133.7757143,-29.57142857,3.714285714,146.4285714,-34.28571429,-36,14.14285714,3,0
DaneWI,61721,496762,206982,6/14/20,112,1,132.5871429,-29.85714286,2.714285714,135.1428571,-33.71428571,-35.85714286,14.28571429,23,0
DaneWI,61721,496762,206982,6/15/20,111,1,132.99,-30,1.428571429,123.4285714,-33.28571429,-35.71428571,14.42857143,12,0
DaneWI,61721,496762,206982,6/16/20,107,1,133.4228571,-29.28571429,1.857142857,128.5714286,-32.28571429,-35.57142857,14.14285714,12,0
DaneWI,61721,496762,206982,6/17/20,130,1,136.7371429,-28.71428571,2,132,-31.57142857,-35.57142857,13.85714286,20,1
DaneWI,61721,496762,206982,6/18/20,119,1,138.5042857,-28.14285714,1.857142857,131,-31.57142857,-35,13.71428571,17,1
DaneWI,61721,496762,206982,6/19/20,113,1,139.6628571,-27.71428571,2,131.5714286,-31.42857143,-34.28571429,13.57142857,17,0
DaneWI,61721,496762,206982,6/20/20,112,1,140.2314286,-27.14285714,2,136.1428571,-30.57142857,-34.28571429,13.42857143,29,0
DaneWI,61721,496762,206982,6/21/20,109,0,143.2014286,-25.71428571,3.571428571,156.5714286,-29.71428571,-34.14285714,12.85714286,35,0
DaneWI,61721,496762,206982,6/22/20,116,1,146.0685714,-24.57142857,5.142857143,177.5714286,-28.57142857,-34,12.28571429,41,0
DaneWI,61721,496762,206982,6/23/20,121,2,147.0985714,-24.42857143,5,177.1428571,-29,-34,12.14285714,33,0
DaneWI,61721,496762,206982,6/24/20,104,2,146.4485714,-24.14285714,4.857142857,176.1428571,-29.71428571,-34,12,63,0
DaneWI,61721,496762,206982,6/25/20,130,2,145.0214286,-24.28571429,4.857142857,159.5714286,-31,-34.28571429,12.42857143,89,0
DaneWI,61721,496762,206982,6/26/20,142,2,144.3542857,-24.42857143,5,161.8571429,-31.14285714,-34,12,122,0
DaneWI,61721,496762,206982,6/27/20,171,2,143.2428571,-25.14285714,3.571428571,142,-32.71428571,-34.28571429,12.28571429,84,0
DaneWI,61721,496762,206982,6/28/20,192,2,144.21,-25.28571429,2.857142857,138.4285714,-32.57142857,-34.42857143,12.28571429,117,0
DaneWI,61721,496762,206982,6/29/20,235,1,144.2885714,-25.28571429,2,130.8571429,-33.42857143,-34.42857143,12.42857143,80,0
DaneWI,61721,496762,206982,6/30/20,307,0,145.68,-25.28571429,1.714285714,135.4285714,-33.28571429,-34.28571429,12.42857143,146,0
DaneWI,61721,496762,206982,7/1/20,412,0,144.6685714,-26.14285714,0.857142857,119.5714286,-33.85714286,-34.28571429,13,80,0
DaneWI,61721,496762,206982,7/2/20,467,0,148.1714286,-26,1,137.2857143,-33.14285714,-34.28571429,12.57142857,108,0
DaneWI,61721,496762,206982,7/3/20,549,0,149.9685714,-26,0.428571429,132.1428571,-32.85714286,-34.28571429,13,114,0
DaneWI,61721,496762,206982,7/4/20,588,0,150.4871429,-26.14285714,0.857142857,137.4285714,-32.57142857,-34,12.85714286,128,0
DaneWI,61721,496762,206982,7/5/20,701,0,150.8885714,-25.42857143,1.428571429,135.5714286,-33.28571429,-33.85714286,12.85714286,83,0
DaneWI,61721,496762,206982,7/6/20,718,0,152.35,-24.71428571,2.714285714,138.4285714,-33,-33.85714286,12.57142857,71,0
DaneWI,61721,496762,206982,7/7/20,737,0,152.9542857,-24,4.428571429,131.5714286,-33,-34.28571429,12.57142857,53,0
DaneWI,61721,496762,206982,7/8/20,729,0,153.1585714,-23.28571429,6.285714286,149.5714286,-33.14285714,-36.85714286,12.57142857,77,0
DaneWI,61721,496762,206982,7/9/20,773,0,146.4785714,-26.42857143,4.571428571,144.2857143,-35.42857143,-39.57142857,12.71428571,65,1
DaneWI,61721,496762,206982,7/10/20,739,0,146.5028571,-27.42857143,3.714285714,136.8571429,-36.42857143,-40.71428571,12.57142857,119,0
DaneWI,61721,496762,206982,7/11/20,730,0,148.6157143,-26.71428571,4.714285714,145.2857143,-35.85714286,-41.14285714,12.42857143,113,0
DaneWI,61721,496762,206982,7/12/20,637,0,147.0928571,-28,3.714285714,135.8571429,-36.14285714,-41.42857143,12.71428571,111,0
DaneWI,61721,496762,206982,7/13/20,634,0,145.5242857,-29,3,131.8571429,-36.57142857,-41.57142857,13,54,0
DaneWI,61721,496762,206982,7/14/20,591,1,142.7057143,-30.85714286,0.285714286,118.7142857,-37.57142857,-41.42857143,13.42857143,99,0
DaneWI,61721,496762,206982,7/15/20,596,1,144.1314286,-30.85714286,-0.571428571,116.7142857,-37.14285714,-38.85714286,13,94,0
DaneWI,61721,496762,206982,7/16/20,581,1,149.0585714,-28.14285714,0.571428571,116.4285714,-35.28571429,-36.14285714,13.14285714,59,0
DaneWI,61721,496762,206982,7/17/20,609,1,149.4514286,-27.14285714,1.714285714,129.1428571,-34.71428571,-35.28571429,13.28571429,64,0
DaneWI,61721,496762,206982,7/18/20,592,1,149.0857143,-27.28571429,1.428571429,134.4285714,-34.42857143,-34.85714286,13.28571429,71,0
DaneWI,61721,496762,206982,7/19/20,638,1,149.5985714,-26.85714286,2,146.1428571,-34.14285714,-34.71428571,13.14285714,58,0
DaneWI,61721,496762,206982,7/20/20,655,1,148.4414286,-27.42857143,1,134.7142857,-34.85714286,-34.71428571,13.42857143,55,0
DaneWI,61721,496762,206982,7/21/20,649,0,150.4828571,-26.42857143,2.142857143,150.8571429,-34.14285714,-34.57142857,13,37,0
DaneWI,61721,496762,206982,7/22/20,594,0,152.3771429,-26.85714286,1.857142857,151,-33.85714286,-34.57142857,13,47,0
DaneWI,61721,496762,206982,7/23/20,552,0,152.3314286,-27.28571429,1.571428571,145.8571429,-34.42857143,-35.14285714,13,36,0
DaneWI,61721,496762,206982,7/24/20,499,0,152.3785714,-27.42857143,1.428571429,141,-34.57142857,-35.42857143,13,63,0
DaneWI,61721,496762,206982,7/25/20,500,0,151.9542857,-27.28571429,1.285714286,140,-35,-35.57142857,13,49,0
DaneWI,61721,496762,206982,7/26/20,438,0,151.47,-27.28571429,1.142857143,136.7142857,-35.42857143,-35.57142857,13,50,0
DaneWI,61721,496762,206982,7/27/20,391,0,153.3742857,-26.42857143,2.142857143,156.5714286,-34.57142857,-35.42857143,12.57142857,39,1
DaneWI,61721,496762,206982,7/28/20,368,0,152.67,-26.42857143,1.857142857,155,-34.71428571,-35.42857143,12.57142857,34,0
DaneWI,61721,496762,206982,7/29/20,367,0,150.99,-26,2,155,-35,-35.42857143,12.57142857,66,1
DaneWI,61721,496762,206982,7/30/20,345,0,151.8128571,-25.42857143,2.571428571,160.1428571,-34.14285714,-35.14285714,12.28571429,37,0
DaneWI,61721,496762,206982,7/31/20,337,0,150.9785714,-25.85714286,2,147.2857143,-34.42857143,-35.42857143,12.57142857,79,2
DaneWI,61721,496762,206982,8/1/20,321,1,151.3514286,-25.71428571,2.428571429,147.8571429,-34.57142857,-35.42857143,12.42857143,26,0
DaneWI,61721,496762,206982,8/2/20,318,1,151.8971429,-25.57142857,2.428571429,151.7142857,-34.42857143,-35.28571429,12.28571429,86,0
DaneWI,61721,496762,206982,8/3/20,337,2,152.1128571,-25.71428571,2.285714286,148.7142857,-34.14285714,-35.28571429,12.28571429,32,0
DaneWI,61721,496762,206982,8/4/20,338,2,153.14,-25.57142857,2.428571429,148,-33.57142857,-35.28571429,12.28571429,33,0
DaneWI,61721,496762,206982,8/5/20,354,4,154.08,-25.57142857,2.285714286,149.2857143,-33,-35.42857143,12.14285714,77,0
DaneWI,61721,496762,206982,8/6/20,331,4,154.9185714,-25.42857143,1.857142857,153.2857143,-32.57142857,-35.42857143,12,36,0
DaneWI,61721,496762,206982,8/7/20,367,4,155.1928571,-24.85714286,2.428571429,160.7142857,-31.71428571,-35.57142857,11.85714286,60,1
DaneWI,61721,496762,206982,8/8/20,360,3,155.7185714,-25,2.285714286,155.7142857,-31.57142857,-35.57142857,11.85714286,56,0
DaneWI,61721,496762,206982,8/9/20,359,3,156.44,-24.85714286,2.571428571,158.2857143,-31,-35.71428571,11.71428571,44,0
DaneWI,61721,496762,206982,8/10/20,370,2,156.3514286,-24.71428571,2.571428571,158.4285714,-30.71428571,-35.71428571,11.71428571,18,0
DaneWI,61721,496762,206982,8/11/20,369,2,156.11,-24.71428571,2.428571429,160,-30.57142857,-35.71428571,11.71428571,24,0
DaneWI,61721,496762,206982,8/12/20,350,1,156.0228571,-24.71428571,2.285714286,160.4285714,-30.85714286,-35.71428571,11.71428571,52,0
DaneWI,61721,496762,206982,8/13/20,380,1,156.1285714,-24.57142857,2.857142857,158.7142857,-31.14285714,-35.71428571,11.85714286,36,0
DaneWI,61721,496762,206982,8/14/20,338,1,156.4357143,-24.85714286,2.428571429,155.5714286,-31.57142857,-35.42857143,11.85714286,83,0
DaneWI,61721,496762,206982,8/15/20,324,1,155.0128571,-25.57142857,1.571428571,146.7142857,-32,-35.57142857,12.14285714,34,1
DaneWI,61721,496762,206982,8/16/20,315,1,155.8757143,-25.28571429,1.714285714,147.4285714,-31.42857143,-35.57142857,12,66,0
DaneWI,61721,496762,206982,8/17/20,290,1,156.7842857,-25.14285714,1.428571429,147.2857143,-31.71428571,-35.71428571,11.85714286,25,0
DaneWI,61721,496762,206982,8/18/20,290,1,157.8171429,-25.14285714,1.428571429,145.8571429,-32,-35.71428571,11.71428571,16,0
DaneWI,61721,496762,206982,8/19/20,313,0,159.1371429,-25.14285714,1.285714286,144.1428571,-31.85714286,-35.71428571,11.57142857,34,0
DaneWI,61721,496762,206982,8/20/20,291,1,160.6914286,-25.14285714,0.857142857,138.1428571,-31.85714286,-35.85714286,11.71428571,31,0
DaneWI,61721,496762,206982,8/21/20,313,1,164.2557143,-24.28571429,1.714285714,149,-30.85714286,-35.71428571,11.28571429,43,0
DaneWI,61721,496762,206982,8/22/20,320,1,167.35,-23.42857143,2.571428571,115.6744253,-30.28571429,-35.57142857,10.85714286,55,0
DaneWI,61721,496762,206982,8/23/20,312,1,167.8671429,-23.71428571,2.285714286,84.46874704,-31.14285714,-35.28571429,11,35,0
DaneWI,61721,496762,206982,8/24/20,294,1,168.5042857,-23.71428571,2.428571429,117.672348,-31.28571429,-35.14285714,11,29,0
DaneWI,61721,496762,206982,8/25/20,289,1,168.6457143,-23.71428571,2.571428571,106.9697351,-31.28571429,-35,11,44,0
DaneWI,61721,496762,206982,8/26/20,249,1,168.57,-23.71428571,2.857142857,133.9545439,-31.28571429,-34.85714286,11,48,0
DaneWI,61721,496762,206982,8/27/20,270,0,168.4342857,-23.71428571,3.285714286,92.98745718,-31.42857143,-34.42857143,10.71428571,85,0
DaneWI,61721,496762,206982,8/28/20,239,0,166.3314286,-24.14285714,3,89.87838001,-32.28571429,-34,10.85714286,36,1
DaneWI,61721,496762,206982,8/29/20,243,0,165.91,-24.57142857,3.142857143,109.3245141,-32.42857143,-33.85714286,11,57,0
DaneWI,61721,496762,206982,8/30/20,271,0,165.9571429,-24.71428571,3,115.6682074,-31.85714286,-34,11,39,0
DaneWI,61721,496762,206982,8/31/20,285,0,166.38,-25,3.285714286,97.16323945,-31.42857143,-33.85714286,11.14285714,3,0
DaneWI,61721,496762,206982,9/1/20,339,0,166.6385714,-25.28571429,3.142857143,99.13934038,-31.71428571,-33.71428571,11.28571429,91,0
DaneWI,61721,496762,206982,9/2/20,332,1,166.3985714,-25.42857143,3,104.8004015,-32,-33.57142857,11.57142857,44,0
DaneWI,61721,496762,206982,9/3/20,334,1,167.3157143,-25,3.142857143,94.23421963,-31.85714286,-33.57142857,11.57142857,75,0
DaneWI,61721,496762,206982,9/4/20,338,1,168.3614286,-24.57142857,3.571428571,106.6588441,-31.42857143,-33.57142857,11.57142857,160,0
DaneWI,61721,496762,206982,9/5/20,312,1,168.1528571,-24.42857143,3.285714286,122.3761665,-31.28571429,-33.42857143,11.57142857,162,0
DaneWI,61721,496762,206982,9/6/20,359,1,167.5557143,-24.14285714,3.571428571,72.45999587,-31,-33.28571429,11.57142857,157,0
DaneWI,61721,496762,206982,9/7/20,355,1,166.27,-23.85714286,3.142857143,121.9756353,-31.14285714,-33.14285714,11.42857143,90,0
DaneWI,61721,496762,206982,9/8/20,345,1,165.8371429,-23.28571429,3.428571429,96.28703887,-30.71428571,-33.14285714,11.28571429,219,0
DaneWI,61721,496762,206982,9/9/20,469,0,168.3242857,-22.57142857,4,94.23759169,-30,-33.28571429,10.85714286,62,1
DaneWI,61721,496762,206982,9/10/20,574,0,167.7642857,-22.71428571,3.714285714,110.9623737,-30.57142857,-33.71428571,10.71428571,482,0
DaneWI,61721,496762,206982,9/11/20,692,0,164.5214286,-23.14285714,2.428571429,117.0134863,-32.57142857,-34.42857143,11,283,0
DaneWI,61721,496762,206982,9/12/20,779,0,162.8514286,-23.42857143,2,133.118969,-33.14285714,-39.14285714,11.71428571,135,0
DaneWI,61721,496762,206982,9/13/20,907,0,159.4457143,-24.57142857,0.857142857,38.22741264,-34.42857143,-39.42857143,12.14285714,233,0
DaneWI,61721,496762,206982,9/14/20,925,1,156.8485714,-25.71428571,0.142857143,47.12556333,-35.57142857,-39.42857143,12.57142857,224,0
DaneWI,61721,496762,206982,9/15/20,1332,1,152.8157143,-27.14285714,-1.142857143,77.16547537,-37,-39.42857143,13,492,0
DaneWI,61721,496762,206982,9/16/20,1455,1,147.7871429,-28.57142857,-2.714285714,88.21516701,-38.57142857,-39.14285714,13.57142857,94,0
DaneWI,61721,496762,206982,9/17/20,1428,1,144.3785714,-28.57142857,-2.714285714,55.05572105,-39.85714286,-39.14285714,14.28571429,264,0
DaneWI,61721,496762,206982,9/18/20,1504,1,144.6514286,-29.14285714,-2.571428571,90.50821542,-38.57142857,-38.14285714,14.14285714,209,0
DaneWI,61721,496762,206982,9/19/20,1638,1,143.39,-29.42857143,-2.428571429,41.52438068,-38.42857143,-33,13.28571429,181,0
DaneWI,61721,496762,206982,9/20/20,1911,1,144.4114286,-28.57142857,-1.857142857,45.04475786,-38.14285714,-32.28571429,12.85714286,182,0
DaneWI,61721,496762,206982,9/21/20,1943,0,145.2671429,-27.85714286,-1.714285714,174.4509085,-37.42857143,-32,12.42857143,82,0
DaneWI,61721,496762,206982,9/22/20,1725,0,146.8814286,-27.42857143,-1.285714286,117.2857143,-36.71428571,-31.71428571,12,56,0
DaneWI,61721,496762,206982,9/23/20,1651,0,147.4828571,-26.71428571,-0.428571429,126,-36.28571429,-31.42857143,11.71428571,102,0
DaneWI,61721,496762,206982,9/24/20,1697,0,149.8214286,-26.71428571,-0.428571429,139.4285714,-36,-30.71428571,11.14285714,166,0
DaneWI,61721,496762,206982,9/25/20,1646,0,149.1485714,-26.57142857,-0.142857143,136.4285714,-36.42857143,-31,11.14285714,142,0
DaneWI,61721,496762,206982,9/26/20,1504,0,148.1942857,-26.57142857,0.285714286,134.7142857,-36.42857143,-31.14285714,11.28571429,142,0
DaneWI,61721,496762,206982,9/27/20,1068,0,146.6742857,-27,0.285714286,130.2857143,-37,-31.14285714,11.28571429,120,0
DaneWI,61721,496762,206982,9/28/20,1076,0,144.9942857,-27.28571429,0.714285714,126.2857143,-37.28571429,-31,11.42857143,156,0
DaneWI,61721,496762,206982,9/29/20,978,0,143.3785714,-27.42857143,0.714285714,119.2857143,-37.71428571,-30.85714286,11.71428571,97,1
DaneWI,61721,496762,206982,9/30/20,911,0,142.24,-27.42857143,0.714285714,120.1428571,-38,-30.71428571,11.71428571,271,1
DaneWI,61721,496762,206982,10/1/20,872,0,141.1957143,-27.71428571,0.857142857,117.8571429,-38.42857143,-30.71428571,11.85714286,70,0
DaneWI,61721,496762,206982,10/2/20,810,0,139.9914286,-28.14285714,0.571428571,101.8571429,-39.85714286,-30.71428571,12.14285714,16,0
DaneWI,61721,496762,206982,10/3/20,884,0,138.6185714,-28.57142857,0.428571429,91.71428571,-40.28571429,-30.57142857,12.28571429,124,0
DaneWI,61721,496762,206982,10/4/20,925,1,137.3342857,-28.71428571,0.571428571,84,-40.28571429,-30.57142857,12.42857143,113,0
DaneWI,61721,496762,206982,10/5/20,1094,2,136.4828571,-28.71428571,0.571428571,75,-40.71428571,-30.71428571,12.57142857,62,0
DaneWI,61721,496762,206982,10/6/20,998,2,135.4771429,-28.57142857,0.857142857,69.71428571,-40.85714286,-30.71428571,12.57142857,159,0
DaneWI,61721,496762,206982,10/7/20,872,2,133.9814286,-29,0.714285714,61.42857143,-41.14285714,-30.71428571,12.71428571,63,0
DaneWI,61721,496762,206982,10/8/20,854,2,131.8042857,-28.85714286,0.571428571,49.14285714,-41.57142857,-31,13,110,0
DaneWI,61721,496762,206982,10/9/20,847,2,132.3214286,-28.28571429,1,59.14285714,-40,-30.85714286,12.85714286,195,0
DaneWI,61721,496762,206982,10/10/20,753,2,132.3285714,-28.28571429,1,63.14285714,-40.14285714,-31,12.71428571,208,0
DaneWI,61721,496762,206982,10/11/20,815,1,132.5071429,-28.28571429,0.714285714,70.14285714,-39.71428571,-31,12.57142857,183,0
DaneWI,61721,496762,206982,10/12/20,607,0,132.6314286,-28.42857143,0.571428571,78.85714286,-39.42857143,-31,12.42857143,170,0
DaneWI,61721,496762,206982,10/13/20,647,0,133.3528571,-28.71428571,0.428571429,87.57142857,-39.57142857,-31,12.28571429,119,2
DaneWI,61721,496762,206982,10/14/20,826,0,135.1371429,-28.57142857,0.285714286,95.28571429,-39.28571429,-31.14285714,12.14285714,176,1
DaneWI,61721,496762,206982,10/15/20,910,0,137.6585714,-28.85714286,0.285714286,109.2857143,-38.57142857,-30.85714286,11.71428571,223,0
DaneWI,61721,496762,206982,10/16/20,980,0,138.1328571,-29.14285714,0.142857143,110,-39.14285714,-30.85714286,11.57142857,233,0
DaneWI,61721,496762,206982,10/17/20,1088,0,137.45,-29.57142857,-0.285714286,105.2857143,-39.57142857,-31,12,0,0
DaneWI,61721,496762,206982,10/18/20,1048,2,137.2057143,-29.71428571,-0.428571429,101.4285714,-40,-31,12.28571429,0,0
DaneWI,61721,496762,206982,10/19/20,1161,3,136.6142857,-30,-0.571428571,93.42857143,-40.14285714,-30.85714286,12.42857143,226,0
DaneWI,61721,496762,206982,10/20/20,1274,3,135.8857143,-30,-0.571428571,87.85714286,-40,-30.71428571,12.71428571,310,0
DaneWI,61721,496762,206982,10/21/20,1312,3,134.4914286,-30.14285714,-0.714285714,77.85714286,-40.42857143,-30.57142857,13,277,0
DaneWI,61721,496762,206982,10/22/20,1104,3,132.3142857,-29.85714286,-0.857142857,65.14285714,-41.14285714,-31,13.57142857,201,1
DaneWI,61721,496762,206982,10/23/20,921,3,129.8557143,-30.28571429,-1.571428571,54.71428571,-41.57142857,-31.42857143,14,245,0
DaneWI,61721,496762,206982,10/24/20,977,3,129.4371429,-30.28571429,-1.714285714,53,-41.57142857,-31.14285714,13.85714286,283,1
DaneWI,61721,496762,206982,10/25/20,1168,1,128.5714286,-30.57142857,-2.142857143,44,-41.85714286,-31.14285714,14,294,0
DaneWI,61721,496762,206982,10/26/20,1269,0,128.0214286,-30.57142857,-2.428571429,45.28571429,-42,-31.28571429,14,181,0
DaneWI,61721,496762,206982,10/27/20,1247,1,126.2128571,-31.14285714,-3.714285714,33.71428571,-42.85714286,-31.57142857,14.28571429,263,0
DaneWI,61721,496762,206982,10/28/20,1259,1,124.5814286,-31.14285714,-3.857142857,28.57142857,-43.28571429,-31.71428571,14.57142857,386,1
DaneWI,61721,496762,206982,10/29/20,1542,2,123.6914286,-31.28571429,-4.285714286,28.28571429,-43.85714286,-31.71428571,14.57142857,228,0
DaneWI,61721,496762,206982,10/30/20,1836,2,122.5671429,-31.85714286,-4.857142857,25,-44.42857143,-32,14.85714286,374,0
DaneWI,61721,496762,206982,10/31/20,1791,2,122.1528571,-31.71428571,-4.714285714,23.85714286,-44.28571429,-32,14.85714286,324,0
DaneWI,61721,496762,206982,11/1/20,1744,2,121.9885714,-31.42857143,-4.571428571,26,-44.14285714,-32,14.85714286,175,0
DaneWI,61721,496762,206982,11/2/20,1853,3,121.7085714,-31.28571429,-4.571428571,24,-44.71428571,-32,15,198,0
DaneWI,61721,496762,206982,11/3/20,1880,2,122.3928571,-30.85714286,-3.857142857,29.71428571,-44.71428571,-31.85714286,14.85714286,581,0
DaneWI,61721,496762,206982,11/4/20,2009,2,122.5371429,-30.57142857,-3.428571429,34.57142857,-45,-31.85714286,14.71428571,191,1
DaneWI,61721,496762,206982,11/5/20,2050,1,121.5657143,-30.85714286,-2.571428571,38.71428571,-44.28571429,-31.57142857,14.57142857,330,0
DaneWI,61721,496762,206982,11/6/20,1931,1,120.66,-30.85714286,-2.428571429,37.14285714,-45,-31.42857143,14.57142857,520,3
DaneWI,61721,496762,206982,11/7/20,1948,1,120.1371429,-31.14285714,-2.285714286,38.57142857,-45.71428571,-31.42857143,14.57142857,471,2
DaneWI,61721,496762,206982,11/8/20,2266,1,120.3157143,-30.57142857,-1.571428571,44.42857143,-46.14285714,-31.57142857,14.42857143,260,0
DaneWI,61721,496762,206982,11/9/20,2071,1,118.1257143,-31.14285714,-2.285714286,46.85714286,-46.57142857,-31.71428571,14.57142857,274,0
DaneWI,61721,496762,206982,11/10/20,2173,1,116.3685714,-31.42857143,-2.571428571,54.14285714,-46.42857143,-31.71428571,14.57142857,698,1
DaneWI,61721,496762,206982,11/11/20,2319,4,113.8342857,-31.85714286,-3.428571429,59.85714286,-46.85714286,-31.71428571,14.71428571,456,0
DaneWI,61721,496762,206982,11/12/20,2466,6,112.4214286,-31.28571429,-4.285714286,64.42857143,-46.57142857,-31.57142857,14.71428571,629,1
DaneWI,61721,496762,206982,11/13/20,2551,6,113.0871429,-30.28571429,-3.857142857,81.42857143,-46.14285714,-31.14285714,14.42857143,469,4
DaneWI,61721,496762,206982,11/14/20,2627,6,112.3142857,-30,-4.285714286,86,-46,-31.14285714,14.57142857,295,0
DaneWI,61721,496762,206982,11/15/20,2744,7,109.1428571,-31.57142857,-6.285714286,70,-47.14285714,-31.14285714,15,372,0
NatronaWY,57791,77343,31116,2/26/20,0,0,114.5357143,1.714285714,-0.142857143,-7.142857143,6.428571429,-2.857142857,0.714285714,0,0
NatronaWY,57791,77343,31116,2/27/20,0,0,112.6957143,2.142857143,1.285714286,-3.714285714,4.857142857,-2.428571429,0.571428571,0,0
NatronaWY,57791,77343,31116,2/28/20,0,0,111.5442857,2.857142857,3.142857143,-0.142857143,3,-1.857142857,0.428571429,0,0
NatronaWY,57791,77343,31116,2/29/20,0,0,109.5357143,1.571428571,3.285714286,0.142857143,3.285714286,1.857142857,-0.285714286,0,0
